mobileNumber,b1,b2,b3
917280042113,a,b,c
917280042115,a,b,c
917280042116,a,b,c
917280042118,a,b,c
917280042119,a,b,c
917280042120,a,b,c
917280042130,a,b,c
917280042131,a,b,c
917280042132,a,b,c
917280042133,a,b,c
917280042134,a,b,c
917280042135,a,b,c
917280042136,a,b,c
917280042137,a,b,c
917280042138,a,b,c
917280042139,a,b,c
917280042151,a,b,c
917280042152,a,b,c
917280042153,a,b,c
917280042154,a,b,c
917280042155,a,b,c
917280042156,a,b,c
917280042157,a,b,c
917280042158,a,b,c
917280042159,a,b,c
917280042160,a,b,c
917280042161,a,b,c
917280042162,a,b,c
917280042163,a,b,c
917280042164,a,b,c
917280042165,a,b,c
917280042168,a,b,c
917280042169,a,b,c
917280042170,a,b,c
917280042171,a,b,c
917280042172,a,b,c
917280042173,a,b,c
917280042174,a,b,c
917280042175,a,b,c
917280042176,a,b,c
917280042177,a,b,c
917280042178,a,b,c
917280042179,a,b,c
917280042180,a,b,c
917280042181,a,b,c
917280042182,a,b,c
917280042183,a,b,c
917280042184,a,b,c
917280042185,a,b,c
917280042186,a,b,c
917280042187,a,b,c
917280042188,a,b,c
917280042189,a,b,c
917280042190,a,b,c
917280042191,a,b,c
917280042192,a,b,c
917280042193,a,b,c
917280042200,a,b,c
917280042552,a,b,c
917280042597,a,b,c
917280042600,a,b,c
917280042802,a,b,c
917280042806,a,b,c
917280042811,a,b,c
917280042813,a,b,c
917280042815,a,b,c
917280042817,a,b,c
917280042840,a,b,c
917280042841,a,b,c
917280042842,a,b,c
917280042843,a,b,c
917280042844,a,b,c
917280042845,a,b,c
917280042846,a,b,c
917280042847,a,b,c
917280042848,a,b,c
917280042849,a,b,c
917280042850,a,b,c
917280042851,a,b,c
917280042852,a,b,c
917280043121,a,b,c
917280043122,a,b,c
917280043123,a,b,c
917280043124,a,b,c
917280043125,a,b,c
917280043126,a,b,c
917280043127,a,b,c
917280043128,a,b,c
917280043129,a,b,c
917280043130,a,b,c
917280043131,a,b,c
917280043132,a,b,c
917280043133,a,b,c
917280043134,a,b,c
917280043135,a,b,c
917280043136,a,b,c
917280043137,a,b,c
917280043138,a,b,c
917280043140,a,b,c
917280043142,a,b,c
917280043145,a,b,c
917280043151,a,b,c
917280043152,a,b,c
917280043153,a,b,c
917280043154,a,b,c
917280043155,a,b,c
917280043156,a,b,c
917280043157,a,b,c
917280043158,a,b,c
917280043159,a,b,c
917280043160,a,b,c
917280043161,a,b,c
917280043162,a,b,c
917280043163,a,b,c
917280043164,a,b,c
917280043165,a,b,c
917280043166,a,b,c
917280043167,a,b,c
917280043168,a,b,c
917280043169,a,b,c
917280043170,a,b,c
917280043171,a,b,c
917280043172,a,b,c
917280043173,a,b,c
917280043174,a,b,c
917280043175,a,b,c
917280043176,a,b,c
917280043177,a,b,c
917280043178,a,b,c
917280043179,a,b,c
917280043180,a,b,c
917280043181,a,b,c
917280043182,a,b,c
917280043183,a,b,c
917280043184,a,b,c
917280043185,a,b,c
917280043186,a,b,c
917280043188,a,b,c
917280043189,a,b,c
917280043190,a,b,c
917280043191,a,b,c
917280043192,a,b,c
917280043193,a,b,c
917280043194,a,b,c
917280043195,a,b,c
917280043196,a,b,c
917280043197,a,b,c
917280043198,a,b,c
917280043199,a,b,c
917280043200,a,b,c
917280043201,a,b,c
917280043202,a,b,c
917280043203,a,b,c
917280043204,a,b,c
917280043206,a,b,c
917280043207,a,b,c
917280043209,a,b,c
917280043211,a,b,c
917280043212,a,b,c
917280043213,a,b,c
917280043215,a,b,c
917280043216,a,b,c
917280043217,a,b,c
917280043218,a,b,c
917280043219,a,b,c
917280043220,a,b,c
917280043226,a,b,c
917280043227,a,b,c
917280043228,a,b,c
917280043229,a,b,c
917280043230,a,b,c
917280043231,a,b,c
917280043232,a,b,c
917280043233,a,b,c
917280043234,a,b,c
917280043235,a,b,c
917280043236,a,b,c
917280043237,a,b,c
917280043238,a,b,c
917280043239,a,b,c
917280043245,a,b,c
917280043246,a,b,c
917280043248,a,b,c
917280043249,a,b,c
917280043250,a,b,c
917280043251,a,b,c
917280043252,a,b,c
917280043253,a,b,c
917280043254,a,b,c
917280043255,a,b,c
917280043256,a,b,c
917280043257,a,b,c
917280043258,a,b,c
917280043259,a,b,c
917280043260,a,b,c
917280043261,a,b,c
917280043262,a,b,c
917280043263,a,b,c
917280043264,a,b,c
917280043265,a,b,c
917280043266,a,b,c
917280043267,a,b,c
917280043268,a,b,c
917280043269,a,b,c
917280043270,a,b,c
917280043271,a,b,c
917280043272,a,b,c
917280043273,a,b,c
917280043274,a,b,c
917280043275,a,b,c
917280043276,a,b,c
917280043277,a,b,c
917280043278,a,b,c
917280043279,a,b,c
917280043280,a,b,c
917280043281,a,b,c
917280043282,a,b,c
917280043283,a,b,c
917280043284,a,b,c
917280043285,a,b,c
917280043286,a,b,c
917280043287,a,b,c
917280043288,a,b,c
917280043289,a,b,c
917280043290,a,b,c
917280043291,a,b,c
917280043292,a,b,c
917280043293,a,b,c
917280043294,a,b,c
917280043295,a,b,c
917280043296,a,b,c
917280043297,a,b,c
917280043298,a,b,c
917280043299,a,b,c
917280043300,a,b,c
917280043303,a,b,c
917280043304,a,b,c
917280043305,a,b,c
917280043306,a,b,c
917280043307,a,b,c
917280043308,a,b,c
917280043309,a,b,c
917280043310,a,b,c
917280043312,a,b,c
917280043313,a,b,c
917280043314,a,b,c
917280043315,a,b,c
917280043316,a,b,c
917280043317,a,b,c
917280043318,a,b,c
917280043401,a,b,c
917280043402,a,b,c
917280043403,a,b,c
917280043404,a,b,c
917280043405,a,b,c
917280043406,a,b,c
917280043407,a,b,c
917280043408,a,b,c
917280043409,a,b,c
917280043410,a,b,c
917280043411,a,b,c
917280043412,a,b,c
917280043413,a,b,c
917280043414,a,b,c
917280043415,a,b,c
917280043416,a,b,c
917280043417,a,b,c
917280043418,a,b,c
917280043419,a,b,c
917280043420,a,b,c
917280043421,a,b,c
917280043422,a,b,c
917280043423,a,b,c
917280043424,a,b,c
917280043425,a,b,c
917280043426,a,b,c
917280043427,a,b,c
917280043428,a,b,c
917280043429,a,b,c
917280043430,a,b,c
917280043431,a,b,c
917280043432,a,b,c
917280043433,a,b,c
917280043434,a,b,c
917280043435,a,b,c
917280043436,a,b,c
917280043437,a,b,c
917280043438,a,b,c
917280043439,a,b,c
917280043440,a,b,c
917280043441,a,b,c
917280043442,a,b,c
917280043443,a,b,c
917280043444,a,b,c
917280043445,a,b,c
917280043446,a,b,c
917280043447,a,b,c
917280043448,a,b,c
917280043449,a,b,c
917280043450,a,b,c
917280043451,a,b,c
917280043452,a,b,c
917280043453,a,b,c
917280043454,a,b,c
917280043455,a,b,c
917280043457,a,b,c
917280043458,a,b,c
917280043459,a,b,c
917280043460,a,b,c
917280043461,a,b,c
917280043462,a,b,c
917280043463,a,b,c
917280043464,a,b,c
917280043465,a,b,c
917280043466,a,b,c
917280043467,a,b,c
917280043468,a,b,c
917280043469,a,b,c
917280043470,a,b,c
917280043471,a,b,c
917280043472,a,b,c
917280043473,a,b,c
917280043474,a,b,c
917280043475,a,b,c
917280043476,a,b,c
917280043477,a,b,c
917280043479,a,b,c
917280043480,a,b,c
917280043481,a,b,c
917280043482,a,b,c
917280043483,a,b,c
917280043484,a,b,c
917280043485,a,b,c
917280043487,a,b,c
917280043488,a,b,c
917280043489,a,b,c
917280043490,a,b,c
917280043491,a,b,c
917280043492,a,b,c
917280043493,a,b,c
917280043494,a,b,c
917280043495,a,b,c
917280043496,a,b,c
917280043497,a,b,c
917280043500,a,b,c
917280043501,a,b,c
917280043502,a,b,c
917280043503,a,b,c
917280043504,a,b,c
917280043505,a,b,c
917280043506,a,b,c
917280043507,a,b,c
917280043508,a,b,c
917280043509,a,b,c
917280043510,a,b,c
917280043511,a,b,c
917280043512,a,b,c
917280043513,a,b,c
917280043514,a,b,c
917280043515,a,b,c
917280043516,a,b,c
917280043517,a,b,c
917280043518,a,b,c
917280043519,a,b,c
917280043520,a,b,c
917280043521,a,b,c
917280043522,a,b,c
917280043523,a,b,c
917280043524,a,b,c
917280043525,a,b,c
917280043526,a,b,c
917280043527,a,b,c
917280043528,a,b,c
917280043529,a,b,c
917280043530,a,b,c
917280043531,a,b,c
917280043532,a,b,c
917280043533,a,b,c
917280043534,a,b,c
917280043537,a,b,c
917280043555,a,b,c
917280043590,a,b,c
917280043609,a,b,c
917280043650,a,b,c
917280043666,a,b,c
917280043669,a,b,c
917280043769,a,b,c
917280043888,a,b,c
917280043895,a,b,c
917280043901,a,b,c
917280043902,a,b,c
917280043903,a,b,c
917280043904,a,b,c
917280043905,a,b,c
917280043906,a,b,c
917280043907,a,b,c
917280043908,a,b,c
917280044009,a,b,c
917280044010,a,b,c
917280044013,a,b,c
917280044014,a,b,c
917280044015,a,b,c
917280044016,a,b,c
917280044017,a,b,c
917280044018,a,b,c
917280044019,a,b,c
917280044020,a,b,c
917280044021,a,b,c
917280044023,a,b,c
917280044024,a,b,c
917280044025,a,b,c
917280044026,a,b,c
917280044027,a,b,c
917280044029,a,b,c
917280044030,a,b,c
917280044031,a,b,c
917280044032,a,b,c
917280044033,a,b,c
917280044034,a,b,c
917280044035,a,b,c
917280044036,a,b,c
917280044037,a,b,c
917280044038,a,b,c
917280044039,a,b,c
917280044041,a,b,c
917280044042,a,b,c
917280044045,a,b,c
917280044046,a,b,c
917280044047,a,b,c
917280044050,a,b,c
917280044101,a,b,c
917280044102,a,b,c
917280044103,a,b,c
917280044104,a,b,c
917280044105,a,b,c
917280044106,a,b,c
917280044107,a,b,c
917280044108,a,b,c
917280044109,a,b,c
917280044110,a,b,c
917280044114,a,b,c
917280044115,a,b,c
917280044121,a,b,c
917280044122,a,b,c
917280044123,a,b,c
917280044124,a,b,c
917280044125,a,b,c
917280044126,a,b,c
917280044127,a,b,c
917280044128,a,b,c
917280044129,a,b,c
917280044131,a,b,c
917280044132,a,b,c
917280044133,a,b,c
917280044134,a,b,c
917280044135,a,b,c
917280044136,a,b,c
917280044137,a,b,c
917280044138,a,b,c
917280044139,a,b,c
917280044140,a,b,c
917280044141,a,b,c
917280044142,a,b,c
917280044143,a,b,c
917280044144,a,b,c
917280044145,a,b,c
917280044146,a,b,c
917280044147,a,b,c
917280044148,a,b,c
917280044149,a,b,c
917280044151,a,b,c
917280044152,a,b,c
917280044153,a,b,c
917280044154,a,b,c
917280044155,a,b,c
917280044161,a,b,c
917280044162,a,b,c
917280044163,a,b,c
917280044164,a,b,c
917280044165,a,b,c
917280044166,a,b,c
917280044167,a,b,c
917280044168,a,b,c
917280044171,a,b,c
917280044172,a,b,c
917280044173,a,b,c
917280044174,a,b,c
917280044175,a,b,c
917280044176,a,b,c
917280044177,a,b,c
917280044178,a,b,c
917280044179,a,b,c
917280044201,a,b,c
917280044202,a,b,c
917280044203,a,b,c
917280044204,a,b,c
917280044205,a,b,c
917280044206,a,b,c
917280044207,a,b,c
917280044208,a,b,c
917280044209,a,b,c
917280044210,a,b,c
917280044220,a,b,c
917280044221,a,b,c
917280044222,a,b,c
917280044223,a,b,c
917280044224,a,b,c
917280044225,a,b,c
917280044231,a,b,c
917280044232,a,b,c
917280044233,a,b,c
917280044234,a,b,c
917280044235,a,b,c
917280044236,a,b,c
917280044237,a,b,c
917280044238,a,b,c
917280044239,a,b,c
917280044407,a,b,c
917280044409,a,b,c
917280044410,a,b,c
917280044413,a,b,c
917280044414,a,b,c
917280044420,a,b,c
917280044421,a,b,c
917280044422,a,b,c
917280044423,a,b,c
917280044424,a,b,c
917280044425,a,b,c
917280044471,a,b,c
917280044472,a,b,c
917280044473,a,b,c
917280044474,a,b,c
917280044475,a,b,c
917280044476,a,b,c
917280044477,a,b,c
917280044478,a,b,c
917280044479,a,b,c
917280044480,a,b,c
917280044498,a,b,c
917280044499,a,b,c
917280044901,a,b,c
917280044902,a,b,c
917280044903,a,b,c
917280044904,a,b,c
917280044905,a,b,c
917280044906,a,b,c
917280044907,a,b,c
917280044908,a,b,c
917280044909,a,b,c
917280044910,a,b,c
917280044911,a,b,c
917280044912,a,b,c
917280044913,a,b,c
917280044914,a,b,c
917280044915,a,b,c
917280044916,a,b,c
917280044917,a,b,c
917280044918,a,b,c
917280044919,a,b,c
917280044920,a,b,c
917280044921,a,b,c
917280044922,a,b,c
917280044923,a,b,c
917280044924,a,b,c
917280044925,a,b,c
917280044926,a,b,c
917280044927,a,b,c
917280044928,a,b,c
917280044929,a,b,c
917280044930,a,b,c
917280044931,a,b,c
917280044932,a,b,c
917280044933,a,b,c
917280044934,a,b,c
917280044935,a,b,c
917280044936,a,b,c
917280044937,a,b,c
917280044938,a,b,c
917280044939,a,b,c
917280044940,a,b,c
917280044941,a,b,c
917280044942,a,b,c
917280044943,a,b,c
917280044944,a,b,c
917280044945,a,b,c
917280044946,a,b,c
917280044947,a,b,c
917280044948,a,b,c
917280044949,a,b,c
917280044950,a,b,c
917280045045,a,b,c
917280045051,a,b,c
917280045052,a,b,c
917280045053,a,b,c
917280045054,a,b,c
917280045055,a,b,c
917280045056,a,b,c
917280045057,a,b,c
917280045058,a,b,c
917280045059,a,b,c
917280045060,a,b,c
917280045061,a,b,c
917280045062,a,b,c
917280045063,a,b,c
917280045064,a,b,c
917280045065,a,b,c
917280045066,a,b,c
917280045067,a,b,c
917280045068,a,b,c
917280045069,a,b,c
917280045070,a,b,c
917280045071,a,b,c
917280045072,a,b,c
917280045073,a,b,c
917280045074,a,b,c
917280045075,a,b,c
917280045076,a,b,c
917280045077,a,b,c
917280045078,a,b,c
917280045079,a,b,c
917280045080,a,b,c
917280045081,a,b,c
917280045082,a,b,c
917280045083,a,b,c
917280045084,a,b,c
917280045085,a,b,c
917280045086,a,b,c
917280045087,a,b,c
917280045088,a,b,c
917280045089,a,b,c
917280045090,a,b,c
917280045091,a,b,c
917280045092,a,b,c
917280045093,a,b,c
917280045094,a,b,c
917280045095,a,b,c
917280045096,a,b,c
917280045097,a,b,c
917280045098,a,b,c
917280045099,a,b,c
917280045100,a,b,c
917280045401,a,b,c
917280045402,a,b,c
917280045403,a,b,c
917280045404,a,b,c
917280045405,a,b,c
917280045406,a,b,c
917280045407,a,b,c
917280045408,a,b,c
917280045409,a,b,c
917280045410,a,b,c
917280045411,a,b,c
917280045412,a,b,c
917280045413,a,b,c
917280045414,a,b,c
917280045415,a,b,c
917280045416,a,b,c
917280045417,a,b,c
917280045418,a,b,c
917280045419,a,b,c
917280045420,a,b,c
917280045450,a,b,c
917280045451,a,b,c
917280045452,a,b,c
917280045453,a,b,c
917280045454,a,b,c
917280045551,a,b,c
917280045552,a,b,c
917280045553,a,b,c
917280045554,a,b,c
917280045561,a,b,c
917280045562,a,b,c
917280045563,a,b,c
917280045564,a,b,c
917280045565,a,b,c
917280045566,a,b,c
917280045567,a,b,c
917280045568,a,b,c
917280045569,a,b,c
917280045570,a,b,c
917280045572,a,b,c
917280045576,a,b,c
917280045577,a,b,c
917280045578,a,b,c
917280045579,a,b,c
917280045580,a,b,c
917280045581,a,b,c
917280045582,a,b,c
917280045583,a,b,c
917280045584,a,b,c
917280045585,a,b,c
917280045586,a,b,c
917280045587,a,b,c
917280045588,a,b,c
917280045589,a,b,c
917280045590,a,b,c
917280045592,a,b,c
917280045593,a,b,c
917280045594,a,b,c
917280045596,a,b,c
917280045597,a,b,c
917280045598,a,b,c
917280045599,a,b,c
917280045600,a,b,c
917280045701,a,b,c
917280045702,a,b,c
917280045703,a,b,c
917280045704,a,b,c
917280045705,a,b,c
917280045706,a,b,c
917280045707,a,b,c
917280045708,a,b,c
917280045709,a,b,c
917280045710,a,b,c
917280045711,a,b,c
917280045712,a,b,c
917280045713,a,b,c
917280045901,a,b,c
917280045902,a,b,c
917280045903,a,b,c
917280045904,a,b,c
917280045905,a,b,c
917280045906,a,b,c
917280045907,a,b,c
917280045908,a,b,c
917280045909,a,b,c
917280045910,a,b,c
917280045911,a,b,c
917280045912,a,b,c
917280045913,a,b,c
917280045914,a,b,c
917280045915,a,b,c
917280045916,a,b,c
917280045917,a,b,c
917280045918,a,b,c
917280045919,a,b,c
917280045920,a,b,c
917280045921,a,b,c
917280045922,a,b,c
917280045923,a,b,c
917280045924,a,b,c
917280045925,a,b,c
917280045926,a,b,c
917280045927,a,b,c
917280045928,a,b,c
917280045929,a,b,c
917280045930,a,b,c
917280045931,a,b,c
917280045932,a,b,c
917280045933,a,b,c
917280045934,a,b,c
917280045935,a,b,c
917280045936,a,b,c
917280045937,a,b,c
917280045938,a,b,c
917280045939,a,b,c
917280045940,a,b,c
917280045941,a,b,c
917280045942,a,b,c
917280045943,a,b,c
917280045944,a,b,c
917280045945,a,b,c
917280045946,a,b,c
917280045947,a,b,c
917280045948,a,b,c
917280045949,a,b,c
917280045950,a,b,c
917280045951,a,b,c
917280045952,a,b,c
917280045953,a,b,c
917280045954,a,b,c
917280045955,a,b,c
917280045956,a,b,c
917280045957,a,b,c
917280045958,a,b,c
917280045959,a,b,c
917280045960,a,b,c
917280045961,a,b,c
917280045962,a,b,c
917280045963,a,b,c
917280045964,a,b,c
917280045965,a,b,c
917280045966,a,b,c
917280045967,a,b,c
917280045968,a,b,c
917280045969,a,b,c
917280045970,a,b,c
917280045971,a,b,c
917280045972,a,b,c
917280045973,a,b,c
917280045974,a,b,c
917280045975,a,b,c
917280045976,a,b,c
917280045977,a,b,c
917280045978,a,b,c
917280045979,a,b,c
917280045980,a,b,c
917280045981,a,b,c
917280045982,a,b,c
917280045983,a,b,c
917280045984,a,b,c
917280045985,a,b,c
917280045986,a,b,c
917280045987,a,b,c
917280045988,a,b,c
917280045989,a,b,c
917280045990,a,b,c
917280045991,a,b,c
917280045992,a,b,c
917280045993,a,b,c
917280045994,a,b,c
917280045995,a,b,c
917280045996,a,b,c
917280045997,a,b,c
917280045998,a,b,c
917280045999,a,b,c
917280046000,a,b,c
917280046101,a,b,c
917280046102,a,b,c
917280046103,a,b,c
917280046104,a,b,c
917280046105,a,b,c
917280046106,a,b,c
917280046107,a,b,c
917280046108,a,b,c
917280046109,a,b,c
917280046110,a,b,c
917280046111,a,b,c
917280046112,a,b,c
917280046113,a,b,c
917280046114,a,b,c
917280046115,a,b,c
917280046116,a,b,c
917280046117,a,b,c
917280046118,a,b,c
917280046119,a,b,c
917280046120,a,b,c
917280046121,a,b,c
917280046122,a,b,c
917280046123,a,b,c
917280046124,a,b,c
917280046125,a,b,c
917280046126,a,b,c
917280046127,a,b,c
917280046128,a,b,c
917280046129,a,b,c
917280046130,a,b,c
917280046131,a,b,c
917280046132,a,b,c
917280046133,a,b,c
917280046134,a,b,c
917280046135,a,b,c
917280046136,a,b,c
917280046137,a,b,c
917280046138,a,b,c
917280046139,a,b,c
917280046140,a,b,c
917280046141,a,b,c
917280046142,a,b,c
917280046143,a,b,c
917280046144,a,b,c
917280046145,a,b,c
917280046146,a,b,c
917280046147,a,b,c
917280046148,a,b,c
917280046149,a,b,c
917280046150,a,b,c
917280046251,a,b,c
917280046252,a,b,c
917280046253,a,b,c
917280046254,a,b,c
917280046255,a,b,c
917280046256,a,b,c
917280046257,a,b,c
917280046258,a,b,c
917280046259,a,b,c
917280046260,a,b,c
917280046261,a,b,c
917280046262,a,b,c
917280046263,a,b,c
917280046264,a,b,c
917280046265,a,b,c
917280046266,a,b,c
917280046267,a,b,c
917280046268,a,b,c
917280046269,a,b,c
917280046270,a,b,c
917280046271,a,b,c
917280046272,a,b,c
917280046273,a,b,c
917280046274,a,b,c
917280046275,a,b,c
917280046276,a,b,c
917280046277,a,b,c
917280046278,a,b,c
917280046279,a,b,c
917280046280,a,b,c
917280046281,a,b,c
917280046282,a,b,c
917280046283,a,b,c
917280046284,a,b,c
917280046285,a,b,c
917280046286,a,b,c
917280046287,a,b,c
917280046288,a,b,c
917280046289,a,b,c
917280046290,a,b,c
917280046291,a,b,c
917280046292,a,b,c
917280046293,a,b,c
917280046294,a,b,c
917280046295,a,b,c
917280046296,a,b,c
917280046297,a,b,c
917280046298,a,b,c
917280046299,a,b,c
917280046300,a,b,c
917280046401,a,b,c
917280046402,a,b,c
917280046403,a,b,c
917280046404,a,b,c
917280046405,a,b,c
917280046406,a,b,c
917280046407,a,b,c
917280046408,a,b,c
917280046409,a,b,c
917280046410,a,b,c
917280046411,a,b,c
917280046412,a,b,c
917280046413,a,b,c
917280046414,a,b,c
917280046415,a,b,c
917280046416,a,b,c
917280046417,a,b,c
917280046418,a,b,c
917280046419,a,b,c
917280046420,a,b,c
917280046431,a,b,c
917280046432,a,b,c
917280046433,a,b,c
917280046434,a,b,c
917280046435,a,b,c
917280046436,a,b,c
917280046437,a,b,c
917280046438,a,b,c
917280046439,a,b,c
917280046440,a,b,c
917280046441,a,b,c
917280046442,a,b,c
917280046443,a,b,c
917280046444,a,b,c
917280046445,a,b,c
917280046446,a,b,c
917280046501,a,b,c
917280046502,a,b,c
917280046503,a,b,c
917280046504,a,b,c
917280046505,a,b,c
917280046506,a,b,c
917280046507,a,b,c
917280046508,a,b,c
917280046509,a,b,c
917280046510,a,b,c
917280046571,a,b,c
917280046572,a,b,c
917280046573,a,b,c
917280046574,a,b,c
917280046575,a,b,c
917280046576,a,b,c
917280046577,a,b,c
917280046578,a,b,c
917280046579,a,b,c
917280046580,a,b,c
917280046581,a,b,c
917280046582,a,b,c
917280046583,a,b,c
917280046584,a,b,c
917280046585,a,b,c
917280046586,a,b,c
917280046587,a,b,c
917280046588,a,b,c
917280046589,a,b,c
917280046590,a,b,c
917280046819,a,b,c
917280046820,a,b,c
917280046821,a,b,c
917280046822,a,b,c
917280046823,a,b,c
917280046824,a,b,c
917280046825,a,b,c
917280046901,a,b,c
917280046902,a,b,c
917280046903,a,b,c
917280046904,a,b,c
917280046905,a,b,c
917280046906,a,b,c
917280046907,a,b,c
917280046908,a,b,c
917280046909,a,b,c
917280046910,a,b,c
917280046911,a,b,c
917280046912,a,b,c
917280046913,a,b,c
917280046914,a,b,c
917280046915,a,b,c
917280046916,a,b,c
917280046917,a,b,c
917280046918,a,b,c
917280046919,a,b,c
917280046920,a,b,c
917280046921,a,b,c
917280046922,a,b,c
917280046923,a,b,c
917280046924,a,b,c
917280046925,a,b,c
917280046926,a,b,c
917280046927,a,b,c
917280046928,a,b,c
917280046929,a,b,c
917280046930,a,b,c
917280047098,a,b,c
917280047099,a,b,c
917280047100,a,b,c
917280047601,a,b,c
917280047602,a,b,c
917280047603,a,b,c
917280047604,a,b,c
917280047605,a,b,c
917280047606,a,b,c
917280047607,a,b,c
917280047608,a,b,c
917280047609,a,b,c
917280047610,a,b,c
917280047611,a,b,c
917280047612,a,b,c
917280047613,a,b,c
917280047614,a,b,c
917280047615,a,b,c
917280047616,a,b,c
917280047617,a,b,c
917280047618,a,b,c
917280047619,a,b,c
917280047620,a,b,c
917280047621,a,b,c
917280047622,a,b,c
917280047623,a,b,c
917280047624,a,b,c
917280047625,a,b,c
917280047626,a,b,c
917280047627,a,b,c
917280047628,a,b,c
917280047629,a,b,c
917280047630,a,b,c
917280047631,a,b,c
917280047632,a,b,c
917280047633,a,b,c
917280047634,a,b,c
917280047635,a,b,c
917280047636,a,b,c
917280047637,a,b,c
917280047638,a,b,c
917280047639,a,b,c
917280047640,a,b,c
917280047641,a,b,c
917280047642,a,b,c
917280047643,a,b,c
917280047644,a,b,c
917280047645,a,b,c
917280047646,a,b,c
917280047647,a,b,c
917280047648,a,b,c
917280047649,a,b,c
917280047650,a,b,c
917280047651,a,b,c
917280047652,a,b,c
917280047653,a,b,c
917280047751,a,b,c
917280047752,a,b,c
917280047753,a,b,c
917280047754,a,b,c
917280047755,a,b,c
917280047756,a,b,c
917280047757,a,b,c
917280047758,a,b,c
917280047759,a,b,c
917280047760,a,b,c
917280047761,a,b,c
917280047762,a,b,c
917280047800,a,b,c
917280047801,a,b,c
917280047803,a,b,c
917280047804,a,b,c
917280047805,a,b,c
917280047806,a,b,c
917280047807,a,b,c
917280047808,a,b,c
917280047809,a,b,c
917280047810,a,b,c
917280047811,a,b,c
917280047812,a,b,c
917280047813,a,b,c
917280047814,a,b,c
917280048041,a,b,c
917280048042,a,b,c
917280048043,a,b,c
917280048044,a,b,c
917280048045,a,b,c
917280048046,a,b,c
917280048047,a,b,c
917280048048,a,b,c
917280048049,a,b,c
917280048050,a,b,c
917280048051,a,b,c
917280048052,a,b,c
917280048053,a,b,c
917280048054,a,b,c
917280048055,a,b,c
917280048056,a,b,c
917280048057,a,b,c
917280048058,a,b,c
917280048059,a,b,c
917280048060,a,b,c
917280048061,a,b,c
917280048062,a,b,c
917280048063,a,b,c
917280048064,a,b,c
917280048065,a,b,c
917280048066,a,b,c
917280048067,a,b,c
917280048068,a,b,c
917280048069,a,b,c
917280048070,a,b,c
917280048071,a,b,c
917280048072,a,b,c
917280048073,a,b,c
917280048074,a,b,c
917280048075,a,b,c
917280048076,a,b,c
917280048077,a,b,c
917280048078,a,b,c
917280048079,a,b,c
917280048080,a,b,c
917280048081,a,b,c
917280048082,a,b,c
917280048083,a,b,c
917280048084,a,b,c
917280048085,a,b,c
917280048086,a,b,c
917280048087,a,b,c
917280048088,a,b,c
917280048089,a,b,c
917280048090,a,b,c
917280048091,a,b,c
917280048092,a,b,c
917280048093,a,b,c
917280048094,a,b,c
917280048095,a,b,c
917280048108,a,b,c
917280048109,a,b,c
917280048110,a,b,c
917280048145,a,b,c
917280048146,a,b,c
917280048147,a,b,c
917280048148,a,b,c
917280048149,a,b,c
917280048160,a,b,c
917280048161,a,b,c
917280048162,a,b,c
917280048163,a,b,c
917280048164,a,b,c
917280048170,a,b,c
917280048171,a,b,c
917280048172,a,b,c
917280048173,a,b,c
917280048174,a,b,c
917280048175,a,b,c
917280048176,a,b,c
917280048177,a,b,c
917280048178,a,b,c
917280048179,a,b,c
917280048180,a,b,c
917280048181,a,b,c
917280048182,a,b,c
917280048183,a,b,c
917280048184,a,b,c
917280048185,a,b,c
917280048201,a,b,c
917280048202,a,b,c
917280048203,a,b,c
917280048204,a,b,c
917280048205,a,b,c
917280048206,a,b,c
917280048207,a,b,c
917280048208,a,b,c
917280048209,a,b,c
917280048210,a,b,c
917280048211,a,b,c
917280048212,a,b,c
917280048213,a,b,c
917280048214,a,b,c
917280048215,a,b,c
917280048216,a,b,c
917280048217,a,b,c
917280048230,a,b,c
917280048231,a,b,c
917280048232,a,b,c
917280048233,a,b,c
917280048234,a,b,c
917280048235,a,b,c
917280048236,a,b,c
917280048237,a,b,c
917280048238,a,b,c
917280048239,a,b,c
917280048240,a,b,c
917280048241,a,b,c
917280048242,a,b,c
917280048243,a,b,c
917280048244,a,b,c
917280048245,a,b,c
917280048246,a,b,c
917280048247,a,b,c
917280048248,a,b,c
917280048249,a,b,c
917280048250,a,b,c
917280048251,a,b,c
917280048252,a,b,c
917280048253,a,b,c
917280048254,a,b,c
917280048256,a,b,c
917280048257,a,b,c
917280048258,a,b,c
917280048259,a,b,c
917280048260,a,b,c
917280048261,a,b,c
917280048262,a,b,c
917280048263,a,b,c
917280048264,a,b,c
917280048265,a,b,c
917280048270,a,b,c
917280048271,a,b,c
917280048272,a,b,c
917280048273,a,b,c
917280048274,a,b,c
917280048275,a,b,c
917280048276,a,b,c
917280048277,a,b,c
917280048278,a,b,c
917280048279,a,b,c
917280048280,a,b,c
917280048281,a,b,c
917280048282,a,b,c
917280048283,a,b,c
917280048284,a,b,c
917280048285,a,b,c
917280048286,a,b,c
917280048287,a,b,c
917280048288,a,b,c
917280048289,a,b,c
917280048401,a,b,c
917280048402,a,b,c
917280048404,a,b,c
917280048405,a,b,c
917280048406,a,b,c
917280048407,a,b,c
917280048408,a,b,c
917280048410,a,b,c
917280048411,a,b,c
917280048412,a,b,c
917280048413,a,b,c
917280048414,a,b,c
917280048415,a,b,c
